id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing
R18092810347938,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1686,vil,2018-09-28 10:34:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,37.22672613670143,-85.24949410690171,40.04469702933717,-80.12860555738065,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,199.0,0.0
S786131,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,101,vil,2018-09-07 22:20:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,131375.0,786131.0,Flash Flood,30.16565561793068,-101.61256373369714,33.681572204683235,-97.6112069791722,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R18091608077339,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1086,vil,2018-09-16 08:07:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,25.60341262353116,-99.21948284013412,29.046535628397077,-95.32279840442052,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,231.0,0.0
R18092606008521,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1485,vil,2018-09-26 06:00:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,46.1879718936264,-103.74575632384176,49.78139254819733,-98.817414430038,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,230.0,0.0
R18092308287951,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,250,vil,2018-09-23 08:28:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.07541585656557,-78.1840387881328,40.54224748940461,-72.69934971517297,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,190.0,0.0
R18090223258321,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1460,vil,2018-09-02 23:25:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,41.79766721078416,-91.23949696673162,44.870611594254,-85.99143609802653,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R18090407377381,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,582,vil,2018-09-04 07:37:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,26.707066828847505,-101.64784339846544,30.23271252454284,-97.79229841462592,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,243.0,0.0
R18090501327631,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1043,vil,2018-09-05 01:32:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,33.24171679300633,-105.01358958804371,36.873017571064175,-101.01343857367677,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S787853,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,380,vil,2018-09-08 20:34:00,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,131696.0,787853.0,Funnel Cloud,23.992945421750942,-82.63585316082798,26.78367945177783,-78.28743762082591,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R18092118177631,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1672,vil,2018-09-21 18:17:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,32.515085166960894,-100.333272271908,35.97995285952195,-96.16640947622804,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,229.0,0.0
R18091302027780,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,210,vil,2018-09-13 02:02:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,34.78863831657485,-90.23788627006792,37.84264563047903,-85.51133879675594,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,228.0,0.0
R18090616228170,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,287,vil,2018-09-06 16:22:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,40.281839148248665,-80.56143124525026,42.85248844026265,-74.9611237553228,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R18091416387290,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,398,vil,2018-09-14 16:38:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,24.18131780788597,-99.2918875621816,27.63241694731809,-95.45200542677829,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,242.0,0.0
S782969,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,810,vil,2018-09-20 23:44:00,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,129557.0,782969.0,Tornado,42.675236694951856,-95.7508185421566,45.94352869908025,-90.65987713325764,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R18092910038218,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1333,vil,2018-09-29 10:03:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,40.8984165279882,-79.16207810712015,43.39304176672044,-73.43848312704397,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,145.0,0.0
S773752,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,769,vil,2018-09-05 20:49:00,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,129085.0,773752.0,Tornado,31.764871057004115,-91.78353853913724,34.897004033078105,-87.31408849605266,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,211.0,0.0
R18091712067966,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,653,vil,2018-09-17 12:06:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,37.62127215793424,-84.65138258059443,40.40890325692281,-79.47206902317579,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,204.0,0.0
S777862,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,475,vil,2018-09-30 20:10:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129853.0,777862.0,Thunderstorm Wind,28.7078202186094,-87.7745684977334,31.68717346210904,-83.3367447567826,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R18093001567447,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1708,vil,2018-09-30 01:56:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,29.62212873453847,-85.72813916919327,32.50724467240536,-81.1658978041184,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R18092406478399,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,799,vil,2018-09-24 06:47:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,43.92721078691249,-100.23246068108428,47.38008598792037,-95.28583479970304,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,221.0,0.0
R18091611117794,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1526,vil,2018-09-16 11:11:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,35.283465479196,-98.27534802631652,38.66539342172016,-93.863229569384,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,211.0,0.0
R18091103327416,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,839,vil,2018-09-11 03:32:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,27.86000579036613,-94.52355369733864,31.118626314069022,-90.36559243727416,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,238.0,0.0
R18090223037871,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,688,vil,2018-09-02 23:03:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,36.253969883234966,-86.58648019955946,39.13896656460809,-81.60003808410998,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R18091118107711,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1781,vil,2018-09-11 18:10:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,33.63676291619072,-92.62058760038256,36.79613541585499,-88.06886785565756,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,145.0,0.0
R18092618397688,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,21,vil,2018-09-26 18:39:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,33.403213447232254,-98.06458411737938,36.78077903924479,-93.75384279209398,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,202.0,0.0
S787344,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,389,vil,2018-09-07 18:20:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,131622.0,787344.0,Flash Flood,36.362406184681774,-97.57566579970234,39.71501303762364,-93.06355007326871,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,212.0,0.0
R18092406477708,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,795,vil,2018-09-24 06:47:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,33.66083436647061,-96.3155313910265,36.969664511942575,-91.91583851739902,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,208.0,0.0
R18092218227874,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,482,vil,2018-09-22 18:22:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,36.17115693812365,-90.57050976439209,39.23391863117065,-85.7590438287798,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,226.0,0.0
R18090315557448,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1483,vil,2018-09-03 15:55:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,28.82649588397188,-91.67022383703888,31.967324707298623,-87.36226463930944,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,244.0,0.0
S773074,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,452,vil,2018-09-08 11:15:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128925.0,773074.0,Flood,38.443767466036334,-87.40381627353581,41.35531422778804,-82.27357239772324,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,232.0,0.0
R18092820257398,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1444,vil,2018-09-28 20:25:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,27.42051169448144,-94.93245475437952,30.696832819580564,-90.8097861493852,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R18092206157777,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,363,vil,2018-09-22 06:15:25,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,35.421510604072324,-101.4433849448534,38.923401312065295,-97.1677194249152,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,187.0,0.0
R18092316437897,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,91,vil,2018-09-23 16:43:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,37.4147480816377,-78.31914583344513,39.89384131880435,-72.9005739212707,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,217.0,0.0
S782741,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,328,vil,2018-09-05 01:20:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130813.0,782741.0,Thunderstorm Wind,43.179465510035655,-93.21661881075796,46.3370009183334,-87.94017515074988,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R18092206307605,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1599,vil,2018-09-22 06:30:25,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,43.93012419826725,-123.4608708181732,48.136126730932894,-120.06116898546782,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,168.0,0.0
R18090605317500,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1677,vil,2018-09-06 05:31:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,31.05698136775296,-82.88704433650916,33.80471234967156,-78.13412995226834,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,214.0,0.0
R18090315557449,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1480,vil,2018-09-03 15:55:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,29.848658915668807,-84.6303287047095,32.68366870540379,-80.01605547364977,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,238.0,0.0
R18092017057575,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1933,vil,2018-09-20 17:05:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,32.313531599112785,-82.66784003868426,35.042236899418576,-77.82125958471816,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,85.0,0.0
R18091115127960,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,32,vil,2018-09-11 15:12:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.58393771260008,-75.44715582499464,40.904358637786686,-69.80665874837266,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,211.0,0.0
S786152,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,465,vil,2018-09-21 15:48:00,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,131386.0,786152.0,Flash Flood,30.40829275600855,-102.39291244733788,33.95146982242639,-98.4117252690708,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,234.0,0.0
R18090220378433,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1360,vil,2018-09-02 20:37:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,42.9436703985324,-90.47606318967864,45.97847932967776,-85.07737419131925,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,250.0,0.0
R18101316407925,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1790,vil,2018-10-13 16:40:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,39.16016978734531,-106.41320609703725,42.84137478212556,-102.16848013354635,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,123.0,0.0
R18101211217264,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1633,vil,2018-10-12 11:21:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,23.39675279458622,-98.9039260693722,26.837235065650468,-95.08038920263512,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,214.0,0.0
R18100213457352,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,127,vil,2018-10-02 13:45:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,35.86837221452973,-123.42446451043536,40.04403925309589,-120.24769097838012,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,217.0,0.0
R18102912517447,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1998,vil,2018-10-29 12:51:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,28.491221370206997,-95.50129237063344,31.785120570871914,-91.34761483124709,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,225.0,0.0
R18100604437496,vil/2018/SEVIR_VIL_RANDOMEVENTS_2018_0901_1231.h5,1864,vil,2018-10-06 04:43:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,29.938554525692894,-103.96821396632971,33.53749284748028,-100.07022043507294,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
